,fullname,html,is_retweet,likes,replies,retweet_id,retweeter_userid,retweeter_username,retweets,text,timestamp,timestamp_epochs,tweet_id,tweet_url,user_id,username
1921,John Colbert,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">I just watched Reed Timmer run out of gas like one or two miles away from the <strong>tornado</strong> because he was too proud to stop for it when he went through Canton Mississippi...</p>",0,2,0,,,,0,I just watched Reed Timmer run out of gas like one or two miles away from the tornado because he was too proud to stop for it when he went through Canton Mississippi...,2019-04-13 23:23:32,1555197812,1117206718092541953,/jrcolbert/status/1117206718092541953,21760878,jrcolbert
1922,Nobody,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><img alt=""🍆"" aria-label=""Emoji: Aubergine"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f346.png"" title=""Aubergine""/> + <strong>Tornado</strong> Warmings <img alt=""🥴"" aria-label=""Emoji: Woozy face"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f974.png"" title=""Woozy face""/></p>",0,1,3,,,,0, + Tornado Warmings ,2019-04-13 23:23:21,1555197801,1117206669585522696,/UrIntimidation_/status/1117206669585522696,100715529,UrIntimidation_
1923,Katie Anderson,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Watch Live: <strong>Tornado</strong> warning coverage <a class=""twitter-timeline-link"" data-expanded-url=""https://www.wjtv.com/weather/watch-live-tornado-warning-coverage/1923714302"" dir=""ltr"" href=""https://t.co/hHOJAqvPQ1"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.wjtv.com/weather/watch-live-tornado-warning-coverage/1923714302""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">wjtv.com/weather/watch-</span><span class=""invisible"">live-tornado-warning-coverage/1923714302</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",0,0,0,,,,0,Watch Live: Tornado warning coverage https://www.wjtv.com/weather/watch-live-tornado-warning-coverage/1923714302 …,2019-04-13 23:23:03,1555197783,1117206595241500672,/KatieAn67777925/status/1117206595241500672,1110876160697778176,KatieAn67777925
1924,Tanguy de Lusignan,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Your mom is an F6 <strong>tornado</strong></p>",0,0,0,,,,0,Your mom is an F6 tornado,2019-04-13 23:22:54,1555197774,1117206556255444994,/leviphillip/status/1117206556255444994,256561027,leviphillip
1925,Cox🌹Box,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">But... why?</p>",0,0,1,,,,0,But... why?,2019-04-13 23:22:51,1555197771,1117206545346060289,/Cox_Box_Tornado/status/1117206545346060289,2756521500,Cox_Box_Tornado
1926,Nice Lady Andrea,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">RT <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""428333"" dir=""ltr"" href=""/cnnbrk""><s>@</s><b>cnnbrk</b></a>: Multiple people are reported injured after a <strong>tornado</strong> ripped through Franklin, Texas, the National Weather Service says...</p>",0,0,0,,,,0,"RT @cnnbrk: Multiple people are reported injured after a tornado ripped through Franklin, Texas, the National Weather Service says...",2019-04-13 23:22:42,1555197762,1117206507903262722,/NiceLadyAndrea/status/1117206507903262722,1375628017,NiceLadyAndrea
1927,☀️🎆Jaydon🎆☀️,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">If you didn't know there is a big storm in Texas were I live and right now we are under a <strong>tornado</strong> watch/warning it's going east but it hit a town close to me two kids have been reported dead and very many injure  stay inside and do not go out if your in texas <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/texasweather?src=hash""><s>#</s><b>texasweather</b></a></p>",0,4,1,,,,1,If you didn't know there is a big storm in Texas were I live and right now we are under a tornado watch/warning it's going east but it hit a town close to me two kids have been reported dead and very many injure  stay inside and do not go out if your in texas #texasweather,2019-04-13 23:22:41,1555197761,1117206504308867073,/JayJumbledVids/status/1117206504308867073,1022598256361197568,JayJumbledVids
1928,FenAlert Weather,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">SPC MD 328 MD 0328 CONCERNING <strong>TORNADO</strong> WATCH 54... FOR YAZOO...HOLMES...ATTALA...LEAKE...AND MADISON COUNTIES IN CENTRAL MISSISSIPPI

Mesoscale Discussion 0328
NWS Storm Prediction Center Norman OK
0613 PM CDT Sat Apr 13 2019

Areas affected...Yazoo...Hol… <a class=""twitter-timeline-link"" data-expanded-url=""http://bit.ly/GGRfyZ"" dir=""ltr"" href=""https://t.co/w2UdL8duO4"" rel=""nofollow noopener"" target=""_blank"" title=""http://bit.ly/GGRfyZ""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">bit.ly/GGRfyZ</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>",0,0,0,,,,0,"SPC MD 328 MD 0328 CONCERNING TORNADO WATCH 54... FOR YAZOO...HOLMES...ATTALA...LEAKE...AND MADISON COUNTIES IN CENTRAL MISSISSIPPI

Mesoscale Discussion 0328
NWS Storm Prediction Center Norman OK
0613 PM CDT Sat Apr 13 2019

Areas affected...Yazoo...Hol… http://bit.ly/GGRfyZ ",2019-04-13 23:22:33,1555197753,1117206470536376323,/FenAlertWx/status/1117206470536376323,591256800,FenAlertWx
1929,CP,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Possible <strong>tornado</strong>? Let me grab me some Henn and head home</p>",0,0,2,,,,0,Possible tornado? Let me grab me some Henn and head home,2019-04-13 23:22:27,1555197747,1117206443143376896,/KINGOFMAGICCITY/status/1117206443143376896,353814493,KINGOFMAGICCITY
1930,Jessica,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">We have <strong>tornado</strong> warnings North and West of us, but I think we will be ok. Surprisingly my head has been good!</p>",0,1,1,,,,0,"We have tornado warnings North and West of us, but I think we will be ok. Surprisingly my head has been good!",2019-04-13 23:22:26,1555197746,1117206438827503617,/SIBisME/status/1117206438827503617,42072214,SIBisME
1931,Tracy,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">It’s been a while since I’ve had to hunker down for a <strong>tornado</strong> out in the country but it’s good to know that my survival skills are still sharp <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/weatherchanneloneverytv?src=hash""><s>#</s><b>weatherchanneloneverytv</b></a></p>",0,1,1,,,,0,It’s been a while since I’ve had to hunker down for a tornado out in the country but it’s good to know that my survival skills are still sharp #weatherchanneloneverytv,2019-04-13 23:22:16,1555197736,1117206398389997568,/superteela/status/1117206398389997568,825005559401164801,superteela
1932,Tracey,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">This week was the 40th anniversary of the <strong>tornado</strong> that destroyed our city &amp; family home in Wichita Falls, Texas on April 10, 1979. After hours of tryin to get to us from across town &amp; havin absolutely no idea if we had survived or not, it was the 1st time I ever saw my Daddy cry <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/vBKhvc5lxU"">pic.twitter.com/vBKhvc5lxU</a></p>",0,1,0,,,,0,"This week was the 40th anniversary of the tornado that destroyed our city & family home in Wichita Falls, Texas on April 10, 1979. After hours of tryin to get to us from across town & havin absolutely no idea if we had survived or not, it was the 1st time I ever saw my Daddy cry pic.twitter.com/vBKhvc5lxU",2019-04-13 23:22:14,1555197734,1117206389913522176,/TJS2016NY/status/1117206389913522176,754787420558749696,TJS2016NY
1933,MewMewWinx 🏳️‍🌈,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Dear Uni, I just sent texts to several of my friends asking if I could spend the night at their house because I feel incredibly unsafe with the lack of <strong>tornado</strong> plan in this dorm. If you missed it, I’m going OFF CAMPUS for the night because I feel UNSAFE in (1)</p>",0,0,1,,,,0,"Dear Uni, I just sent texts to several of my friends asking if I could spend the night at their house because I feel incredibly unsafe with the lack of tornado plan in this dorm. If you missed it, I’m going OFF CAMPUS for the night because I feel UNSAFE in (1)",2019-04-13 23:22:11,1555197731,1117206375346659331,/meowmeowwings/status/1117206375346659331,600179600,meowmeowwings
1934,Katie Anderson,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Watch Live: <strong>Tornado</strong> warning coverage <a class=""twitter-timeline-link"" data-expanded-url=""https://www.wjtv.com/weather/watch-live-tornado-warning-coverage/1923714302"" dir=""ltr"" href=""https://t.co/hHOJAqvPQ1"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.wjtv.com/weather/watch-live-tornado-warning-coverage/1923714302""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">wjtv.com/weather/watch-</span><span class=""invisible"">live-tornado-warning-coverage/1923714302</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",0,0,0,,,,0,Watch Live: Tornado warning coverage https://www.wjtv.com/weather/watch-live-tornado-warning-coverage/1923714302 …,2019-04-13 23:22:06,1555197726,1117206356438781953,/KatieAn67777925/status/1117206356438781953,1110876160697778176,KatieAn67777925
1935,Global News Archive,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">LIVE: Large <strong>tornado</strong> injures 2 children, leaves behind trail of extensive damage in Texas - <a class=""twitter-timeline-link"" data-expanded-url=""http://AccuWeather.com"" dir=""ltr"" href=""https://t.co/Y9NmK4LWQG"" rel=""nofollow noopener"" target=""_blank"" title=""http://AccuWeather.com""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">AccuWeather.com</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a>

April 13, 2019  The... <a class=""twitter-timeline-link"" data-expanded-url=""https://news.immitate.com/2019/04/13/live-large-tornado-injures-2-children-leaves-behind-trail-of-extensive-damage-in-texas-accuweather-com/"" dir=""ltr"" href=""https://t.co/7O1TunRO5w"" rel=""nofollow noopener"" target=""_blank"" title=""https://news.immitate.com/2019/04/13/live-large-tornado-injures-2-children-leaves-behind-trail-of-extensive-damage-in-texas-accuweather-com/""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">news.immitate.com/2019/04/13/liv</span><span class=""invisible"">e-large-tornado-injures-2-children-leaves-behind-trail-of-extensive-damage-in-texas-accuweather-com/</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",0,0,0,,,,0,"LIVE: Large tornado injures 2 children, leaves behind trail of extensive damage in Texas - http://AccuWeather.com 

April 13, 2019  The... https://news.immitate.com/2019/04/13/live-large-tornado-injures-2-children-leaves-behind-trail-of-extensive-damage-in-texas-accuweather-com/ …",2019-04-13 23:22:05,1555197725,1117206351405568001,/immitateNews/status/1117206351405568001,423192296,immitateNews
1936,📡Tornado/Hail Hunter🌎,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">ETA's for <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Tornado?src=hash""><s>#</s><b><strong>Tornado</strong></b></a> crossing I55 that Reed is on... #<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/MSWX?src=hash""><s>#</s><b>MSWX</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/nsYCjoD1od"">pic.twitter.com/nsYCjoD1od</a></p>",0,2,0,,,,1,ETA's for #Tornado crossing I55 that Reed is on... ##MSWXpic.twitter.com/nsYCjoD1od,2019-04-13 23:21:58,1555197718,1117206323723108360,/Storm_GPS/status/1117206323723108360,163169803,Storm_GPS
1937,SAVAGE,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Why don’t hospitals or prisons, or Jails get hit by tornados? I don’t think in my 23 years of living I’ve ever heard of any of those things get hit by a <strong>tornado</strong>..</p>",0,2,0,,,,0,"Why don’t hospitals or prisons, or Jails get hit by tornados? I don’t think in my 23 years of living I’ve ever heard of any of those things get hit by a tornado..",2019-04-13 23:21:55,1555197715,1117206311207411717,/OTF_RICO2/status/1117206311207411717,1018706198441414661,OTF_RICO2
1938,Ann Marie Tagen,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Southern US in the crosshairs of a dangerous severe weather, <strong>tornado</strong> outbreak <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://www.accuweather.com/en/weather-news/southern-us-in-the-crosshairs-of-a-dangerous-severe-weather-tornado-outbreak/70007972"" dir=""ltr"" href=""https://t.co/2CVtpZwzm1"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.accuweather.com/en/weather-news/southern-us-in-the-crosshairs-of-a-dangerous-severe-weather-tornado-outbreak/70007972""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">accuweather.com/en/weather-new</span><span class=""invisible"">s/southern-us-in-the-crosshairs-of-a-dangerous-severe-weather-tornado-outbreak/70007972</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",0,0,0,,,,0,"Southern US in the crosshairs of a dangerous severe weather, tornado outbreak https://www.accuweather.com/en/weather-news/southern-us-in-the-crosshairs-of-a-dangerous-severe-weather-tornado-outbreak/70007972 …",2019-04-13 23:21:42,1555197702,1117206253044817920,/ann_tagen/status/1117206253044817920,774130808709709825,ann_tagen
1939,Tack Warehouse,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Reports: First large, extremely dangerous <strong>tornado</strong> of Saturday threatening lives in Texas <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://www.accuweather.com/en/weather-news/reports-first-large-extremely-dangerous-tornado-of-saturday-threatening-lives-in-texas/70007983"" dir=""ltr"" href=""https://t.co/Cd5iwNElAC"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.accuweather.com/en/weather-news/reports-first-large-extremely-dangerous-tornado-of-saturday-threatening-lives-in-texas/70007983""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">accuweather.com/en/weather-new</span><span class=""invisible"">s/reports-first-large-extremely-dangerous-tornado-of-saturday-threatening-lives-in-texas/70007983</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",0,0,0,,,,0,"Reports: First large, extremely dangerous tornado of Saturday threatening lives in Texas https://www.accuweather.com/en/weather-news/reports-first-large-extremely-dangerous-tornado-of-saturday-threatening-lives-in-texas/70007983 …",2019-04-13 23:21:38,1555197698,1117206236041285633,/WarehouseTack/status/1117206236041285633,1001580481224228864,WarehouseTack
1940,Marsha Smith,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">I had a question but a <strong>tornado</strong> hit our small town with one red light at 12 o’clock noon and then we had another one a little bit later. My house is fine but two houses down it looks like a war zone. So I don’t have any questions right now but I’ll sure read the answers</p>",0,4,1,,,,0,I had a question but a tornado hit our small town with one red light at 12 o’clock noon and then we had another one a little bit later. My house is fine but two houses down it looks like a war zone. So I don’t have any questions right now but I’ll sure read the answers,2019-04-13 23:21:37,1555197697,1117206232845168641,/smith_mlsmith/status/1117206232845168641,727837492938874880,smith_mlsmith
