,fullname,html,is_retweet,likes,replies,retweet_id,retweeter_userid,retweeter_username,retweets,text,timestamp,timestamp_epochs,tweet_id,tweet_url,user_id,username
1729,yecisscience,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Creationist love the Fossil Record. 90ish % of the record shows invertebrates which we predict with <strong>flood</strong> model. Stasis also which is why Gould championed the punk eek interpretation</p>",0,0,1,,,,0,Creationist love the Fossil Record. 90ish % of the record shows invertebrates which we predict with flood model. Stasis also which is why Gould championed the punk eek interpretation,2019-07-21 21:03:04,1563742984,1153047763661332480,/Prophecy_YEC/status/1153047763661332480,472270421,Prophecy_YEC
1730,Ohio Weather Alerts,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">New event. Flash <strong>Flood</strong> Warning from 7/21/2019 5:01 PM to 10:00 PM EDT for Mahoning. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ohwx?src=hash""><s>#</s><b>ohwx</b></a></p>",0,0,0,,,,0,New event. Flash Flood Warning from 7/21/2019 5:01 PM to 10:00 PM EDT for Mahoning. #ohwx,2019-07-21 21:02:29,1563742949,1153047617993138182,/wxalertsohio/status/1153047617993138182,2577236446,wxalertsohio
1731,Eric Elwell,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">WEATHER ALERT: Flash <strong>Flood</strong> Warning for Mahoning County in OH until 10:00pm Sunday. RADAR: <a class=""twitter-timeline-link"" data-expanded-url=""https://bit.ly/2Pgkl3n"" dir=""ltr"" href=""https://t.co/v0ihZFQArE"" rel=""nofollow noopener"" target=""_blank"" title=""https://bit.ly/2Pgkl3n""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">bit.ly/2Pgkl3n</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/OHWX?src=hash""><s>#</s><b>OHWX</b></a></p>",0,0,0,,,,0,WEATHER ALERT: Flash Flood Warning for Mahoning County in OH until 10:00pm Sunday. RADAR: https://bit.ly/2Pgkl3n  #OHWX,2019-07-21 21:02:20,1563742940,1153047580445573120,/EricElwell_TV/status/1153047580445573120,19941431,EricElwell_TV
1732,Channel 3 Weather,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">ALERT: Flash <strong>Flood</strong> Warning for Mahoning County in OH until 10:00pm EDT Sunday. Alert sent from NWS via WKYC-TV</p>",0,1,0,,,,5,ALERT: Flash Flood Warning for Mahoning County in OH until 10:00pm EDT Sunday. Alert sent from NWS via WKYC-TV,2019-07-21 21:02:19,1563742939,1153047575668248576,/wkycweather/status/1153047575668248576,65218995,wkycweather
1733,NWS Cleveland,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Flash <strong>Flood</strong> Warning including Boardman OH, Struthers OH, Canfield OH until 10:00 PM EDT <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/aa7hi2ZOpD"">pic.twitter.com/aa7hi2ZOpD</a></p>",0,11,0,,,,6,"Flash Flood Warning including Boardman OH, Struthers OH, Canfield OH until 10:00 PM EDT pic.twitter.com/aa7hi2ZOpD",2019-07-21 21:02:12,1563742932,1153047548413829120,/NWSCLE/status/1153047548413829120,613591861,NWSCLE
1734,@NWSFlashFlood,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Flash <strong>Flood</strong> Warning including Boardman OH, Struthers OH, Canfield OH until 10:00 PM EDT <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/yL26xoceRl"">pic.twitter.com/yL26xoceRl</a></p>",0,1,0,,,,1,"Flash Flood Warning including Boardman OH, Struthers OH, Canfield OH until 10:00 PM EDT pic.twitter.com/yL26xoceRl",2019-07-21 21:02:11,1563742931,1153047542109757441,/NWSFlashFlood/status/1153047542109757441,742351395152637953,NWSFlashFlood
1735,Rita Flood🌊🌊💙,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""und""><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/LEQYTzr2Rc"">pic.twitter.com/LEQYTzr2Rc</a></p>",0,1,0,,,,1,pic.twitter.com/LEQYTzr2Rc,2019-07-21 21:02:07,1563742927,1153047525416300544,/Ritaflood/status/1153047525416300544,25240096,Ritaflood
1736,WeatherOhio Alerts,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">NWS has issued a Flash <strong>Flood</strong> Warning for Mahoning County until 10:00 PM</p>",0,0,0,,,,0,NWS has issued a Flash Flood Warning for Mahoning County until 10:00 PM,2019-07-21 21:02:06,1563742926,1153047523369652224,/WeatherOhioWX/status/1153047523369652224,3244469651,WeatherOhioWX
1737,SpencerAdkins,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">FLASH <strong>FLOOD</strong> in Clay County, WV - reports : <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""25903919"" dir=""ltr"" href=""/WOWK13News""><s>@</s><b>WOWK13News</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/wvwx?src=hash""><s>#</s><b>wvwx</b></a><a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/iembot_rlx/status/1153047099556159491"" dir=""ltr"" href=""https://t.co/gFjWLTX4Gr"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/iembot_rlx/status/1153047099556159491""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/iembot_rlx/sta</span><span class=""invisible"">tus/1153047099556159491</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",0,1,0,,,,0,"FLASH FLOOD in Clay County, WV - reports : @WOWK13News #wvwxhttps://twitter.com/iembot_rlx/status/1153047099556159491 …",2019-07-21 21:02:06,1563742926,1153047522350424065,/SpencerWeather/status/1153047522350424065,389901694,SpencerWeather
1738,Molly Hennessy-Fiske,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Why the <strong>flood</strong> of Guatemalan migrants? One reason: President Trump’s border-wall promise. Many concluded they had better go before it was too late. <a class=""twitter-timeline-link"" data-expanded-url=""https://www.wsj.com/articles/the-guatemalan-city-fueling-the-migrant-exodus-to-america-11563738141?shareToken=stf3517ff309a34a6ca413006e967f710f"" dir=""ltr"" href=""https://t.co/PbnMWLSDLK"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.wsj.com/articles/the-guatemalan-city-fueling-the-migrant-exodus-to-america-11563738141?shareToken=stf3517ff309a34a6ca413006e967f710f""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">wsj.com/articles/the-g</span><span class=""invisible"">uatemalan-city-fueling-the-migrant-exodus-to-america-11563738141?shareToken=stf3517ff309a34a6ca413006e967f710f</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a> via <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""3108351"" dir=""ltr"" href=""/WSJ""><s>@</s><b>WSJ</b></a></p>",0,2,0,,,,4,Why the flood of Guatemalan migrants? One reason: President Trump’s border-wall promise. Many concluded they had better go before it was too late. https://www.wsj.com/articles/the-guatemalan-city-fueling-the-migrant-exodus-to-america-11563738141?shareToken=stf3517ff309a34a6ca413006e967f710f … via @WSJ,2019-07-21 21:02:05,1563742925,1153047516801318912,/mollyhf/status/1153047516801318912,9513912,mollyhf
1739,Dynamic Weather Agency LLC. Ohio,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">CLE issues Flash <strong>Flood</strong> Warning for Mahoning [OH] till Jul 21, 10:00 PM EDT <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://mesonet.agron.iastate.edu/vtec/f/2019-O-NEW-KCLE-FF-W-0033"" dir=""ltr"" href=""https://t.co/0ffBIVEHLS"" rel=""nofollow noopener"" target=""_blank"" title=""https://mesonet.agron.iastate.edu/vtec/f/2019-O-NEW-KCLE-FF-W-0033""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">mesonet.agron.iastate.edu/vtec/f/2019-O-</span><span class=""invisible"">NEW-KCLE-FF-W-0033</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",0,0,0,,,,0,"CLE issues Flash Flood Warning for Mahoning [OH] till Jul 21, 10:00 PM EDT https://mesonet.agron.iastate.edu/vtec/f/2019-O-NEW-KCLE-FF-W-0033 …",2019-07-21 21:02:03,1563742923,1153047508031086592,/DynamicWx_OH/status/1153047508031086592,953999096955789312,DynamicWx_OH
1740,IEMBot CLE,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">CLE issues Flash <strong>Flood</strong> Warning for Mahoning [OH] till Jul 21, 10:00 PM EDT <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://mesonet.agron.iastate.edu/vtec/f/2019-O-NEW-KCLE-FF-W-0033"" dir=""ltr"" href=""https://t.co/H5zbNOPMLl"" rel=""nofollow noopener"" target=""_blank"" title=""https://mesonet.agron.iastate.edu/vtec/f/2019-O-NEW-KCLE-FF-W-0033""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">mesonet.agron.iastate.edu/vtec/f/2019-O-</span><span class=""invisible"">NEW-KCLE-FF-W-0033</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",0,1,0,,,,1,"CLE issues Flash Flood Warning for Mahoning [OH] till Jul 21, 10:00 PM EDT https://mesonet.agron.iastate.edu/vtec/f/2019-O-NEW-KCLE-FF-W-0033 …",2019-07-21 21:02:03,1563742923,1153047508026822657,/iembot_cle/status/1153047508026822657,34932752,iembot_cle
1741,EAS Alert,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">CLE issues Flash <strong>Flood</strong> Warning for Mahoning [OH] till Jul 21, 10:00 PM EDT <a class=""twitter-timeline-link"" data-expanded-url=""https://mesonet.agron.iastate.edu/vtec/f/2019-O-NEW-KCLE-FF-W-0033"" dir=""ltr"" href=""https://t.co/IHLIr2dbEE"" rel=""nofollow noopener"" target=""_blank"" title=""https://mesonet.agron.iastate.edu/vtec/f/2019-O-NEW-KCLE-FF-W-0033""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">mesonet.agron.iastate.edu/vtec/f/2019-O-</span><span class=""invisible"">NEW-KCLE-FF-W-0033</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",0,0,0,,,,0,"CLE issues Flash Flood Warning for Mahoning [OH] till Jul 21, 10:00 PM EDT https://mesonet.agron.iastate.edu/vtec/f/2019-O-NEW-KCLE-FF-W-0033 …",2019-07-21 21:02:03,1563742923,1153047507993333761,/EASAlerts/status/1153047507993333761,2686948915,EASAlerts
1742,Jamey Singleton,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Areal <strong>Flood</strong> Warning for Augusta County in VA until 9:00pm Sunday. More updates to come. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/vawx?src=hash""><s>#</s><b>vawx</b></a></p>",0,0,0,,,,0,Areal Flood Warning for Augusta County in VA until 9:00pm Sunday. More updates to come. #vawx,2019-07-21 21:02:00,1563742920,1153047497784221696,/jameysingleton/status/1153047497784221696,29491022,jameysingleton
1743,Ohio News & Weather,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">WX ALERT: The NWS has issued a Flash <strong>Flood</strong> Warning for Mahoning-OH County until 10:00 PM.</p>",0,0,0,,,,0,WX ALERT: The NWS has issued a Flash Flood Warning for Mahoning-OH County until 10:00 PM.,2019-07-21 21:01:59,1563742919,1153047490616266752,/OHNewsWeather/status/1153047490616266752,481651583,OHNewsWeather
1744,Community Care Ambulance,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">NWS HAS ISSUED A FLASH <strong>FLOOD</strong> WARNING FOR MAHONING COUNTY UNTIL 10:00 PM</p>",0,0,0,,,,0,NWS HAS ISSUED A FLASH FLOOD WARNING FOR MAHONING COUNTY UNTIL 10:00 PM,2019-07-21 21:01:58,1563742918,1153047489953619968,/cca_ambulance/status/1153047489953619968,4827258005,cca_ambulance
1745,EAS Alert,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">LWX issues Areal <strong>Flood</strong> Warning for Augusta, City of Staunton, Rockingham [VA] till Jul 21, 9:00 PM EDT <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://mesonet.agron.iastate.edu/vtec/f/2019-O-NEW-KLWX-FA-W-0079"" dir=""ltr"" href=""https://t.co/jKBla3hiHE"" rel=""nofollow noopener"" target=""_blank"" title=""https://mesonet.agron.iastate.edu/vtec/f/2019-O-NEW-KLWX-FA-W-0079""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">mesonet.agron.iastate.edu/vtec/f/2019-O-</span><span class=""invisible"">NEW-KLWX-FA-W-0079</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",0,0,0,,,,0,"LWX issues Areal Flood Warning for Augusta, City of Staunton, Rockingham [VA] till Jul 21, 9:00 PM EDT https://mesonet.agron.iastate.edu/vtec/f/2019-O-NEW-KLWX-FA-W-0079 …",2019-07-21 21:01:48,1563742908,1153047444571283457,/EASAlerts/status/1153047444571283457,2686948915,EASAlerts
1746,West Virginia WX Bot,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">LWX issues Areal <strong>Flood</strong> Warning for Augusta, City of Staunton, Rockingham [VA] till Jul 21, 9:00 PM EDT <a class=""twitter-timeline-link"" data-expanded-url=""https://mesonet.agron.iastate.edu/vtec/f/2019-O-NEW-KLWX-FA-W-0079"" dir=""ltr"" href=""https://t.co/q0vsEf9rjy"" rel=""nofollow noopener"" target=""_blank"" title=""https://mesonet.agron.iastate.edu/vtec/f/2019-O-NEW-KLWX-FA-W-0079""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">mesonet.agron.iastate.edu/vtec/f/2019-O-</span><span class=""invisible"">NEW-KLWX-FA-W-0079</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",0,0,0,,,,0,"LWX issues Areal Flood Warning for Augusta, City of Staunton, Rockingham [VA] till Jul 21, 9:00 PM EDT https://mesonet.agron.iastate.edu/vtec/f/2019-O-NEW-KLWX-FA-W-0079 …",2019-07-21 21:01:48,1563742908,1153047444554440704,/westvirginia_wx/status/1153047444554440704,787394256759578624,westvirginia_wx
1747,IEMBot LWX,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">LWX issues Areal <strong>Flood</strong> Warning for Augusta, City of Staunton, Rockingham [VA] till Jul 21, 9:00 PM EDT <a class=""twitter-timeline-link"" data-expanded-url=""https://mesonet.agron.iastate.edu/vtec/f/2019-O-NEW-KLWX-FA-W-0079"" dir=""ltr"" href=""https://t.co/oqdIn5mHZN"" rel=""nofollow noopener"" target=""_blank"" title=""https://mesonet.agron.iastate.edu/vtec/f/2019-O-NEW-KLWX-FA-W-0079""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">mesonet.agron.iastate.edu/vtec/f/2019-O-</span><span class=""invisible"">NEW-KLWX-FA-W-0079</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",0,0,1,,,,0,"LWX issues Areal Flood Warning for Augusta, City of Staunton, Rockingham [VA] till Jul 21, 9:00 PM EDT https://mesonet.agron.iastate.edu/vtec/f/2019-O-NEW-KLWX-FA-W-0079 …",2019-07-21 21:01:48,1563742908,1153047444525109256,/iembot_lwx/status/1153047444525109256,34929056,iembot_lwx
1748,John Pratt,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Extreme heat wave hits US farmers already suffering from <strong>flooding</strong> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ClimateEmergency?src=hash""><s>#</s><b>ClimateEmergency</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Auspol?src=hash""><s>#</s><b>Auspol</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Qldpol?src=hash""><s>#</s><b>Qldpol</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ExtinctionRebellion?src=hash""><s>#</s><b>ExtinctionRebellion</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/StopAdan?src=hash""><s>#</s><b>StopAdan</b></a> Stop Stealing our children’s future!<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://climateactionaustralia.wordpress.com/2019/07/22/extreme-heat-wave-hits-us-farmers-already-suffering-from-flooding-climateemergency-auspol-qldpol-extinctionrebellion-stopadan-stop-stealing-our-childrens-future/"" dir=""ltr"" href=""https://t.co/RylBwrKSki"" rel=""nofollow noopener"" target=""_blank"" title=""https://climateactionaustralia.wordpress.com/2019/07/22/extreme-heat-wave-hits-us-farmers-already-suffering-from-flooding-climateemergency-auspol-qldpol-extinctionrebellion-stopadan-stop-stealing-our-childrens-future/""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">climateactionaustralia.wordpress.com/2019/07/22/ext</span><span class=""invisible"">reme-heat-wave-hits-us-farmers-already-suffering-from-flooding-climateemergency-auspol-qldpol-extinctionrebellion-stopadan-stop-stealing-our-childrens-future/</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",0,14,1,,,,15,Extreme heat wave hits US farmers already suffering from flooding #ClimateEmergency #Auspol #Qldpol #ExtinctionRebellion #StopAdan Stop Stealing our children’s future!https://climateactionaustralia.wordpress.com/2019/07/22/extreme-heat-wave-hits-us-farmers-already-suffering-from-flooding-climateemergency-auspol-qldpol-extinctionrebellion-stopadan-stop-stealing-our-childrens-future/ …,2019-07-21 21:01:47,1563742907,1153047441836511233,/Jackthelad1947/status/1153047441836511233,172081908,Jackthelad1947
